Handle,Price,ImageSrc,Body,Vendor,Type,Tags,Color,VariantGrams,VariantInventoryTracker,VariantInventoryQty,ImageAltText,VariantImage,STYLE#,AVAILABLE_SIZES,SUGGESTED_PRICE,CATEGORY_NAME,SIZE,WEIGHT,PieceCost,SIZE_INDEX,MSRP,FRONT_MODEL_IMAGE_URL,BACK_MODEL_IMAGE_URL,FRONT_FLAT_IMAGE_URL,BACK_FLAT_IMAGE_URL,PRODUCT_MEASUREMENTS,DECORATION_SPEC_SHEET,barcode,Title,Hex,Style
YST94,20.31,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST94_blackblack_model_front_112019.jpg,The classic tricot track jacket with pieced stripes and rib knit details. 100% polyester tricot 100% polyester rib knit cuffs and hem Soft-brushed backing Cadet collar Tag-free label Reverse coil zipper Pieced stripe on shoulders and sleeves Front pockets ,Sport-Tek,0,Youth,Black/ Black,0.56,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST94_blackblack_model_front_112019.jpg,YST94,Youth Sizes: XS-XL,32.62,0,XS,0,20.31,1,32.62,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST94_blackblack_model_front_112019.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST94_blackblack_model_back_112019.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST94_blackblack_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST94_blackblack_form_back.jpg ,YST94_productmeasurement.pdf,https://www.sanmar.com/p/10129/decorationSpecSheet,1437171,Sport-Tek ® Youth Tricot Sleeve Stripe Track Jacket. YST94,0,YST94
YST460,8.09,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST460_black_model_front_112019.jpg,A subtle digi camo pattern gives this moisture-wicking breathable performance tee a unique edge.3.8-ounce 100% polyester interlock with sublimated digi camo print Removable tag for comfort and relabeling ,Sport-Tek,0,Youth,Black,0.17,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST460_black_model_front_112019.jpg,YST460,Youth Sizes: XS-XL,12.18,0,XS,0,8.09,1,12.18,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST460_black_model_front_112019.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST460_black_model_back_112019.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST460_black_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2019/f20/YST460_black_form_back.jpg ,YST460_productmeasurement.pdf,https://www.sanmar.com/p/10170/decorationSpecSheet,1443411,Sport-Tek ® Youth Digi Camo Tee. YST460,0,YST460
AL207,5.99,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/AL207_aluminumgrey_model_front.jpg,Feel your impact in this crazy-soft sustainable tee that uses an equivalent of up to 6 recycled plastic water bottles. 4.2-ounce 50% recycled polyester 25% organic ring spun cotton 25% modal1x1 rib knit neckShoulder to shoulder taping Side seamsRecycled tear-away labelA C-FREE carbon neutral product ,AllMade,0,Youth,Aluminum Grey,0.16,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/AL207_aluminumgrey_model_front.jpg,AL207,Youth Sizes: XS-XL,9.98,0,XS,0,5.99,1,9.98,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/AL207_aluminumgrey_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/AL207_aluminumgrey_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/AL207_aluminumgrey_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/AL207_aluminumgrey_flat_back.jpg ,AL207_productmeasurement.pdf,https://www.sanmar.com/p/10382/decorationSpecSheet,1473111,Allmade ® Youth Tri-Blend Tee AL207,0,AL207
840178,17.2,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/840178_black_model_front.jpg,Built for a variety of training conditions this legendary tee features Dri-FIT technology to wick away sweat and help keep you dry. Neck tape for durability. Heat-transfer label for tag-free comfort. A contrast heat transfer Swoosh design trademark on left chest. Contrast heat transfer Dri-FIT logo at right hem. Made of 4-ounce 100% polyester jersey. White is 4.5-ounce 100% polyester jersey. ,Nike,0,Youth,Black,0.25,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/840178_black_model_front.jpg,840178,Youth Sizes: XS-XL,22,0,XS,0,17.2,1,22,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/840178_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/840178_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/840178_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2020/f2/840178_black_flat_back.jpg ,840178_productmeasurement.pdf,https://www.sanmar.com/p/10411/decorationSpecSheet,1475091,Nike Youth Legend Tee 840178,0,840178
CT102368,19,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/CT102368_black_hood_front_straight.jpg,Snaps along the bottom allow you to attach this insulated hood to your jacket collar for an extra defense against wind light rain and cold.12-ounce firm hand duck canvas Water-repellent and wind-resistant Nylon lining quilted to arctic-weight polyester insulation Three-piece hood construction Hook and loop chinstrap closure Carhartt-strong triple-stitched main seams Adjustable drawcord with cord lock This hood snaps into the following Carhartt jackets: CT106674 CTT106674 CT103828 CT104293 CTT104293 ,Carhartt,0,0,Black,0.68,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/CT102368_black_hood_front_straight.jpg,CT102368,SIZES: S/XL  2X/5XL,25,0,S/XL,0,19,2,25,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/CT102368_black_hood_front_straight.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/CT102368_black_hood_front_straight.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/CT102368_black_hood_front_straight.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f5/CT102368_black_hood_back_left.jpg ,CT102368_productmeasurement.pdf,https://www.sanmar.com/p/10281/decorationSpecSheet,1488062,Carhartt® Firm Duck Hood CT102368,0,CT102368
DT6100Y,12.49,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/DT6100Y_black_model_front.jpg,An ideal canvas for decorators this soft fleece is everything and more at an unbeatable value. 8.3-ounce 65/35 ring spun cotton/polyester 100% ring spun cotton face (Solids Light Heather Grey)60/40 ring spun cotton/polyester (Royal Frost Heathered Charcoal) Jersey-lined two-piece hoodDyed-to-match twill back neck tape No drawcord Side seamed 1x1 rib knit cuffs and hem Tear-away label ,District,0,YouthHoodies,Black,0.7,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/DT6100Y_black_model_front.jpg,DT6100Y,Youth Sizes: XS-XL,20.98,0,XS,0,12.49,1,20.98,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/DT6100Y_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f5/DT6100Y_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f4/DT6100Y_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2020/f5/DT6100Y_black_flat_back.jpg ,DT6100Y_productmeasurement.pdf,https://www.sanmar.com/p/10642/decorationSpecSheet,1499081,District® Youth V.I.T.Fleece Hoodie DT6100Y,0,DT6100Y
DT8000Y,4.99,https://cdnm.sanmar.com/imglib/mresjpg/2020/f17/DT8000Y_black_model_front.jpg,The affordable Re-Tee is 100% recycled fabric and never re-dyed made from reclaimed material that otherwise could end up in a landfill. Soft. Comfy. High-quality. Doing good for the planet feels as good on the inside as it does on the outside.5.3-ounce 60% recycled cotton/40% recycled polyester 24 singles54% recycled cotton/40% recycled polyester/6% recycled rayon 24 singles (Light Heather Grey)1x1 rib knit neckShoulder to shoulder tapingTag-free labelA C-FREE carbon neutral product ,District,0,Youth,Black,0.21,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2020/f17/DT8000Y_black_model_front.jpg,DT8000Y,Youth Sizes: XS-XL,7.98,0,XS,0,4.99,1,7.98,https://cdnm.sanmar.com/imglib/mresjpg/2020/f17/DT8000Y_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f19/DT8000Y_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f17/DT8000Y_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2020/f19/DT8000Y_black_flat_back.jpg ,DT8000Y_productmeasurement.pdf,https://www.sanmar.com/p/10872/decorationSpecSheet,1537701,District ® Youth Re-Tee ® DT8000Y,0,DT8000Y
YST720,5.79,https://cdnm.sanmar.com/imglib/mresjpg/2021/f17/YST720_atomicblue_model_front.jpg,Recycled polyester and color-locking PosiCharge technology make this smooth-faced odor-fighting moisture-wicking tee outcompete other t-shirts. 3.8-ounce 100% recycled polyester with PosiCharge technology Tear-away removable label Taped neck Set-in sleeves Athletic fitA C-FREE ProductWe start by reducing the product's impact by switching to at least 50% preferred materials. We then neutralize the total carbon footprint of each product in the C-FREE program--from the product's initial raw materials to its end-of-life--through Carbonfree certification. This certification purchases third-party verified carbon offsets through Carbonfund.org. ,Sport-Tek,0,Youth,Atomic Blue,0.25,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2021/f17/YST720_atomicblue_model_front.jpg,YST720,Youth Sizes: XS-XL,9.58,0,XS,0,5.79,1,9.58,https://cdnm.sanmar.com/imglib/mresjpg/2021/f17/YST720_atomicblue_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f17/YST720_atomicblue_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f14/YST720_atomicblue_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2021/f14/YST720_atomicblue_form_back.jpg ,YST720_productmeasurement.pdf,https://www.sanmar.com/p/10886/decorationSpecSheet,1546641,Sport-Tek® Youth PosiCharge® Re-Compete Tee YST720,0,YST720
PC78YJ,8.99,https://cdnm.sanmar.com/imglib/mresjpg/2020/f17/PC78YJ_athleticheather_model_front.jpg,Cozy joggers in our core weight. 7.8-ounce 50/50 cotton/poly fleece Removable tag for comfort and relabeling Elastic self-fabric waistband and self-fabric cuffs No drawcordFront pockets ,Port & Company,0,Youth,Athletic Heather,0.46,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2020/f17/PC78YJ_athleticheather_model_front.jpg,PC78YJ,Youth Sizes: XS-XL,13.98,0,XS,0,8.99,1,13.98,https://cdnm.sanmar.com/imglib/mresjpg/2020/f17/PC78YJ_athleticheather_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f20/PC78YJ_athleticheather_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f17/PC78YJ_athleticheather_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2020/f20/PC78YJ_athleticheather_flat_back.jpg ,PC78YJ_productmeasurement.pdf,https://www.sanmar.com/p/10893/decorationSpecSheet,1552401,Port & Company ® Youth Core Fleece Jogger. PC78YJ,0,PC78YJ
YSTMSK350,10.15,https://cdnm.sanmar.com/imglib/mresjpg/2020/f15/YSTMSK350_black_model_front.jpg,Available in two sizes for a better fit and created from our popular PosiCharge Competitor Tee fabric. Two-ply 100% polyester interlock with PosiCharge technology Inner non-woven interfacing Self-binding ear loops with unique easy-to-adjust sliders S/M for ages 47 M/L for ages 812500 units per case (100 inner poly bags with 5 units each = 500) Non-returnable Not a toy Not intended for children under age 4 Use under adult supervision only This product is not intended for use by health care professionals and is not intended as a replacement for personal protective equipment. This product makes no claims of antimicrobial protection antiviral protection particulate filtration or infection prevention or reduction. This product has not been FDA cleared or approved. ,Sport-Tek,0,Youth,Black,0.14,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2020/f15/YSTMSK350_black_model_front.jpg,YSTMSK350,Youth Sizes: S/M  M/L,20.3,0,S/M,0,10.15,1,20.3,https://cdnm.sanmar.com/imglib/mresjpg/2020/f15/YSTMSK350_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f15/YSTMSK350_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2020/f14/YSTMSK350_black_flat_front.jpg , ,YSTMSK350_productmeasurement.pdf,https://www.sanmar.com/p/10960/decorationSpecSheet,1580901,DISCONTINUED Sport-Tek® Youth PosiCharge® Competitor  Face Mask (5 pack) YSTMSK350,0,YSTMSK350
YST56,26.49,https://cdnm.sanmar.com/imglib/mresjpg/2021/f14/YST56_black_model_front.jpg,This fully seam-sealed wind-resistant insulated jacket offers outstanding waterproof protection to help keep you dry in the stands or on the street. 100% polyester with waterproof face coating Jersey-lined body and hood 2.4-ounce polyfill insulation in body 1.8-ounce polyfill insulation in hood and sleeves Polyester taffeta sleeves for easy on/off 5000MM fabric waterproof rating 3000G/M2 fabric breathability rating Tag-free label Exposed molded zipper No drawcord at hood Left arm zippered pocket Adjustable self-fabric tab cuffs with hook and loop closures Front pouch pocket Decoration access pocket Elastic hem ,Sport-Tek,0,Youth,Black,0.88,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2021/f14/YST56_black_model_front.jpg,YST56,Youth Sizes: XS-XL,44.98,0,XS,0,26.49,1,44.98,https://cdnm.sanmar.com/imglib/mresjpg/2021/f14/YST56_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f14/YST56_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f14/YST56_black_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2021/f14/YST56_black_form_back.jpg ,YST56_productmeasurement.pdf,https://www.sanmar.com/p/11085/decorationSpecSheet,1619681,Sport-Tek® Youth Waterproof Insulated Jacket YST56,0,YST56
YSTF200,16.49,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/YSTF200_athleticheather_model_front.jpg,Show your drive in this cotton-rich fleece that's rooted in the classic looks of sport and streetwear. With a natural hand feel Drive Fleece has coverstitching and rib knit pocket details for durability and a comfortable old-school style that stands on its own. 7.5-ounce 60/40 cotton/poly fleeceTwo-panel hood with dart for shapingNo drawcordsTear-away removable labelRib knit V inset at neckRaglan sleeves with coverstitchingRib knit at front pouch pocket openingRib knit cuffs and hem ,Sport-Tek,0,YouthHoodies,Athletic Heather,0.66,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/YSTF200_athleticheather_model_front.jpg,YSTF200,Youth Sizes: XS-XL,28.98,0,XS,0,16.49,1,28.98,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/YSTF200_athleticheather_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/YSTF200_athleticheather_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/YSTF200_athleticheather_model_front.jpg, ,YSTF200_productmeasurement.pdf,https://www.sanmar.com/p/22993/decorationSpecSheet,1907061,Sport-Tek® Youth Drive Fleece Pullover Hoodie YSTF200,0,YSTF200
DT108Y,3.99,https://cdnm.sanmar.com/imglib/mresjpg/2023/f3/DT108Y_black_flat_front.jpg,A perfect tee for kids made to be worn comfortably day in and day out. 4.3-ounce 60/40 combed ring spun cotton/poly 34 singles 1x1 rib knit neck Side seamed Shoulder to shoulder taping Tear-away label ,District,0,Youth,Black,0.19,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2023/f3/DT108Y_black_flat_front.jpg,DT108Y,Youth Sizes: XS-XL,5.98,0,XS,0,3.99,1,5.98,https://cdnm.sanmar.com/imglib/mresjpg/2023/f3/DT108Y_black_flat_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2023/f3/DT108Y_black_flat_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2023/f3/DT108Y_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2023/f3/DT108Y_black_flat_back.jpg ,DT108Y_productmeasurement.pdf,https://www.sanmar.com/p/23184/decorationSpecSheet,1918041,District® Youth Perfect Blend® CVC Tee DT108Y,0,DT108Y
BC3001YCVC,5.15,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3001YCVC_athleticheather_model_front.jpg,Retail fit Tear-away label Side seamed Athletic Heather/Black Heather: 4.2-ounce 90/10 Airlume combed and ring spun cotton/poly Heather CVC Colors: 4.2-ounce 52/48 Airlume combed and ring spun cotton/poly ,Bella + Canvas,0,Youth,Athletic Heather,0.18,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3001YCVC_athleticheather_model_front.jpg,BC3001YCVC,Youth Sizes: S-XL,8.3,0,S,0,5.15,1,8.3,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3001YCVC_athleticheather_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3001YCVC_athleticheather_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3001YCVC_athleticheather_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3001YCVC_athleticheather_flat_back.jpg ,BC3001YCVC_productmeasurement.pdf,https://www.sanmar.com/p/23673/decorationSpecSheet,1932601,BELLA+CANVAS® Youth Heather CVC Tee BC3001YCVC,0,BC3001YCVC
PC54YDTG,4.3,https://cdnm.sanmar.com/imglib/mresjpg/2021/f19/PC54YDTG_aquaticblue_model_front.jpg,Revolutionary patent pending PosiPrint printing technology unbeatable softness and exceptional comfort meet in our Core Cotton Tee that's pre-treated and optimized for direct to garment (DTG) printing. 6-ounce 100% cotton 20 singles Fabric pre-treated and optimized with patent pending PosiPrint technology for direct to garment (DTG) printing 1x1 rib knit neck Double-needle sleeves and hem Removable tag for comfort and relabeling For best results do not use with DTG printers that use a wet-on-wet treating process.Unlike our standard PC54 tee the PC54DTG tee includes PosiPrint pre-treatment which gives the fabric a slightly heavier weight. ,Port & Company,0,Youth,Aquatic Blue,0.2,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2021/f19/PC54YDTG_aquaticblue_model_front.jpg,PC54YDTG,Youth Sizes: XS-XL,6.6,0,XS,0,4.3,1,6.6,https://cdnm.sanmar.com/imglib/mresjpg/2021/f19/PC54YDTG_aquaticblue_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f19/PC54YDTG_aquaticblue_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f19/PC54YDTG_aquaticblue_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2021/f19/PC54YDTG_aquaticblue_flat_back.jpg ,PC54YDTG_productmeasurement.pdf,https://www.sanmar.com/p/24674/decorationSpecSheet,1951211,Port & Company® Youth Core Cotton DTG Tee PC54YDTG,0,PC54YDTG
DT132Y,5.99,https://cdnm.sanmar.com/imglib/mresjpg/2022/f13/DT132Y_black_model_front.jpg,The youth long sleeve version of our perfect tri crew.4.5-ounce 50/25/25 poly/combed ring spun cotton/rayon 32 singles1x1 rib knit neck and cuffsShoulder to shoulder tapingTear-away labelDue to the nature of cotton/polyester blends in dark and neon colors special care must be taken throughout the decoration process when heat is applied for curing. Please consult with your decorator or material supplier. ,District,0,YouthLong Sleeve,Black,0.21,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2022/f13/DT132Y_black_model_front.jpg,DT132Y,Youth Sizes: XS-XL,9.98,0,XS,0,5.99,1,9.98,https://cdnm.sanmar.com/imglib/mresjpg/2022/f13/DT132Y_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2022/f13/DT132Y_blackfrost_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2022/f15/DT132Y_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2022/f15/DT132Y_black_flat_back.jpg ,DT132Y_productmeasurement.pdf,https://www.sanmar.com/p/27978/decorationSpecSheet,2019981,District® Youth Perfect Tri® Long Sleeve Tee DT132Y,0,DT132Y
NL3312,4.5,https://cdnm.sanmar.com/imglib/mresjpg/2024/f5/NL3312_black_model_front.jpg,4.3-ounce 60/40 combed ring spun cotton/poly 32 singles CVC blend 1x1 rib knit crewneck collar Shoulder to shoulder taping Tear-away label Side seamed Classic fit  ,Next Level Apparel,0,Youth,Black,0.16,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2024/f5/NL3312_black_model_front.jpg,NL3312,Youth Sizes: XS-XL,7,0,XS,0,4.5,1,7,https://cdnm.sanmar.com/imglib/mresjpg/2024/f5/NL3312_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2024/f5/NL3312_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2024/f5/NL3312_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2024/f5/NL3312_black_flat_back.jpg ,NL3312_productmeasurement.pdf,https://www.sanmar.com/p/27988/decorationSpecSheet,2027771,Next Level Apparel® Youth CVC Tee NL3312,0,NL3312
NL3310,3.95,https://cdnm.sanmar.com/imglib/mresjpg/2024/f7/NL3310_black_model_front.jpg,4.3-ounce 100% cotton jersey 32 singles 90/10 combed ring spun cotton/poly 32 singles (Heather Grey) 1x1 rib knit crewneck collar Shoulder to shoulder taping Tear-away label Side seamed Classic fit  ,Next Level Apparel,0,Youth,Black,0.16,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2024/f7/NL3310_black_model_front.jpg,NL3310,Youth Sizes: XS-XL,5.9,0,XS,0,3.95,1,5.9,https://cdnm.sanmar.com/imglib/mresjpg/2024/f7/NL3310_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2024/f7/NL3310_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2024/f6/NL3310_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2024/f6/NL3310_black_flat_back.jpg ,NL3310_productmeasurement.pdf,https://www.sanmar.com/p/27990/decorationSpecSheet,2028551,Next Level Apparel® Youth Cotton Tee NL3310,0,NL3310
64000B,3.79,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/64000B_black_model_front.jpg,4.5-ounce 100% ring spun US cotton90/10 ring spun cotton/poly (Sport Grey)65/35 poly/ring spun cotton (Dark Heather Heather Navy Heather Royal) Seamless double-needle neckTaped neck and shouldersRecycled high-performing black tear-away labelModern classic fit seamless body (Side seam on size XS)Double-needle sleeves and hemPlease note: This product is transitioning from tear-away labels to recycled high-performing black tear-away labels. Your order may contain a combination of both labels. ,Gildan,0,Youth,Black,0.15,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/64000B_black_model_front.jpg,64000B,Youth Sizes: XS-XL,5.58,0,XS,0,3.79,1,5.58,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/64000B_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/64000B_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/64000B_black_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2022/f7/64000B_black_flat_back.jpg ,64000B_productmeasurement.pdf,https://www.sanmar.com/p/29375/decorationSpecSheet,2071861,Gildan Youth Softstyle® T-Shirt 64000B,0,64000B
